loan_id,customer_id,loan_type,loan_amount,start_date,status
LOAN000499,CUST000505,housing,53924,2019-10-30,active
LOAN000500,CUST000506,housing,498342,2020-07-28,active
LOAN000501,CUST000507,housing,378663,2020-02-22,active
LOAN000502,CUST000508,housing,302081,2017-06-08,active
LOAN000503,CUST000510,housing,170522,2017-07-28,active
LOAN000504,CUST000511,housing,443858,2018-06-08,active
LOAN000505,CUST000512,housing,291775,2017-08-10,active
LOAN000506,CUST000513,housing,378348,2016-04-17,active
LOAN000507,CUST000514,housing,120013,2018-09-15,active
LOAN000508,CUST000514,personal,23727,2017-07-11,active
LOAN000509,CUST000515,housing,152417,2018-04-12,active
LOAN000510,CUST000516,housing,166988,2018-09-16,active
LOAN000511,CUST000516,personal,21982,2021-09-15,active
LOAN000512,CUST000517,personal,33693,2021-02-10,active
LOAN000513,CUST000518,housing,192055,2020-12-25,active
LOAN000514,CUST000519,housing,294074,2017-05-13,active
LOAN000515,CUST000519,personal,26409,2021-05-24,active
LOAN000516,CUST000520,housing,397760,2020-05-15,active
LOAN000517,CUST000521,housing,54009,2016-11-10,active
LOAN000518,CUST000523,housing,55851,2018-10-12,active
LOAN000519,CUST000524,housing,111793,2016-05-15,active
LOAN000520,CUST000525,housing,136766,2019-03-27,active
LOAN000521,CUST000526,housing,362001,2016-01-13,active
LOAN000522,CUST000527,housing,175900,2020-08-03,active
LOAN000523,CUST000528,housing,368520,2019-06-17,active
LOAN000524,CUST000529,housing,423190,2018-01-26,active
LOAN000525,CUST000530,housing,351699,2016-10-17,active
LOAN000526,CUST000530,personal,37431,2022-08-13,active
LOAN000527,CUST000532,housing,324089,2017-05-01,active
LOAN000528,CUST000533,housing,361904,2019-05-12,active
LOAN000529,CUST000534,housing,128435,2019-06-01,active
LOAN000530,CUST000535,housing,491270,2018-01-19,active
LOAN000531,CUST000536,housing,204434,2020-06-20,active
LOAN000532,CUST000537,housing,199152,2016-04-12,active
LOAN000533,CUST000538,housing,224160,2017-03-23,active
LOAN000534,CUST000539,housing,224099,2020-01-06,active
LOAN000535,CUST000540,housing,334854,2018-10-23,active
LOAN000536,CUST000541,housing,243103,2020-11-02,active
LOAN000537,CUST000542,housing,229425,2020-06-19,active
LOAN000538,CUST000543,housing,369430,2018-05-07,active
LOAN000539,CUST000544,housing,448922,2016-04-13,active
LOAN000540,CUST000545,housing,300396,2018-03-13,active
LOAN000541,CUST000546,housing,172903,2018-11-06,active
LOAN000542,CUST000547,housing,236063,2017-03-27,active
LOAN000543,CUST000548,housing,467416,2018-01-13,active
LOAN000544,CUST000549,housing,412451,2017-03-23,active
LOAN000545,CUST000550,housing,63215,2020-09-04,active
LOAN000546,CUST000551,housing,157970,2016-05-13,active
LOAN000547,CUST000551,personal,45482,2022-09-08,active
LOAN000548,CUST000552,housing,460066,2018-06-16,active
LOAN000549,CUST000553,housing,193770,2019-10-17,active
LOAN000550,CUST000554,housing,329616,2019-10-04,active
LOAN000551,CUST000555,housing,171058,2017-08-31,active
LOAN000552,CUST000556,housing,474559,2017-08-06,active
LOAN000553,CUST000557,housing,165693,2019-04-06,active
LOAN000554,CUST000558,housing,212236,2019-10-19,active
LOAN000555,CUST000559,housing,254947,2019-10-11,active
LOAN000556,CUST000560,housing,384170,2017-02-13,active
LOAN000557,CUST000562,housing,125256,2018-04-07,active
LOAN000558,CUST000563,housing,272159,2016-06-07,active
LOAN000559,CUST000564,housing,331049,2018-02-02,active
LOAN000560,CUST000565,housing,331001,2016-10-16,active
LOAN000561,CUST000565,personal,8279,2017-08-03,active
LOAN000562,CUST000566,housing,317617,2020-02-11,active
LOAN000563,CUST000566,personal,24027,2022-12-10,active
LOAN000564,CUST000567,housing,259449,2018-12-26,active
LOAN000565,CUST000568,housing,161185,2016-04-09,active
LOAN000566,CUST000570,housing,332786,2020-07-08,active
LOAN000567,CUST000571,housing,87151,2020-11-14,active
LOAN000568,CUST000572,housing,98202,2020-06-08,active
LOAN000569,CUST000573,housing,78728,2017-11-16,active
LOAN000570,CUST000573,personal,41009,2021-09-20,active
LOAN000571,CUST000576,housing,61246,2016-07-24,active
LOAN000572,CUST000576,personal,46400,2019-08-05,active
LOAN000573,CUST000578,housing,235183,2019-06-03,active
LOAN000574,CUST000579,housing,270724,2016-04-28,active
LOAN000575,CUST000580,housing,452710,2017-04-02,active
LOAN000576,CUST000581,housing,423224,2019-08-21,active
LOAN000577,CUST000581,personal,4647,2018-10-15,active
LOAN000578,CUST000582,housing,301066,2017-03-31,active
LOAN000579,CUST000583,housing,385903,2018-11-19,active
LOAN000580,CUST000584,housing,167378,2016-01-07,active
LOAN000581,CUST000585,housing,338934,2016-07-06,active
LOAN000582,CUST000586,housing,311351,2016-12-21,active
LOAN000583,CUST000587,housing,94225,2018-07-11,active
LOAN000584,CUST000588,housing,467847,2019-05-11,active
LOAN000585,CUST000589,housing,282573,2017-11-17,active
LOAN000586,CUST000590,housing,270047,2020-12-06,active
LOAN000587,CUST000590,personal,44342,2017-01-01,active
LOAN000588,CUST000591,housing,145708,2016-12-16,active
LOAN000589,CUST000592,housing,70890,2020-03-09,active
LOAN000590,CUST000593,housing,481339,2016-01-15,active
LOAN000591,CUST000594,personal,28397,2018-07-01,active
LOAN000592,CUST000595,housing,379825,2019-08-05,active
LOAN000593,CUST000597,housing,481234,2019-07-26,active
LOAN000594,CUST000600,housing,233821,2017-01-21,active
LOAN000595,CUST000601,housing,489134,2017-12-12,active
LOAN000596,CUST000602,housing,175570,2016-06-08,active
LOAN000597,CUST000603,housing,213059,2020-01-19,active
LOAN000598,CUST000604,housing,440471,2016-03-30,active
LOAN000599,CUST000604,personal,26179,2017-06-07,active
LOAN000600,CUST000605,housing,479161,2016-01-08,active
LOAN000601,CUST000605,personal,42588,2018-09-14,active
LOAN000602,CUST000606,housing,283558,2016-07-02,active
LOAN000603,CUST000606,personal,41680,2017-07-26,active
LOAN000604,CUST000608,housing,428351,2019-10-08,active
LOAN000605,CUST000608,personal,14177,2020-04-03,active
LOAN000606,CUST000609,housing,463567,2020-01-17,active
LOAN000607,CUST000610,housing,465429,2016-03-10,active
LOAN000608,CUST000610,personal,31848,2017-02-10,active
LOAN000609,CUST000611,housing,295780,2017-05-09,active
LOAN000610,CUST000612,housing,237649,2017-01-11,active
LOAN000611,CUST000613,housing,73830,2018-06-22,active
LOAN000612,CUST000614,housing,399714,2016-01-13,active
LOAN000613,CUST000615,housing,159118,2016-11-01,active
LOAN000614,CUST000616,housing,229288,2017-12-04,active
LOAN000615,CUST000617,housing,74029,2016-03-16,active
LOAN000616,CUST000617,personal,46134,2019-02-16,active
LOAN000617,CUST000618,housing,181688,2020-04-06,active
LOAN000618,CUST000619,housing,348899,2017-04-11,active
LOAN000619,CUST000620,housing,378864,2018-05-30,active
LOAN000620,CUST000622,housing,141814,2019-06-02,active
LOAN000621,CUST000622,personal,47412,2021-04-01,active
LOAN000622,CUST000623,housing,117110,2018-12-12,active
LOAN000623,CUST000624,housing,271584,2017-04-24,active
LOAN000624,CUST000625,housing,309940,2016-05-01,active
LOAN000625,CUST000626,housing,61126,2018-03-22,active
LOAN000626,CUST000627,housing,181723,2018-01-15,active
LOAN000627,CUST000628,housing,202241,2020-06-15,active
LOAN000628,CUST000629,housing,254707,2018-11-11,active
LOAN000629,CUST000630,housing,417098,2016-07-18,active
LOAN000630,CUST000630,personal,46234,2018-04-03,active
LOAN000631,CUST000631,housing,146640,2020-04-18,active
LOAN000632,CUST000632,housing,421982,2019-09-15,active
LOAN000633,CUST000633,housing,210148,2016-11-15,active
LOAN000634,CUST000635,housing,330667,2017-06-30,active
LOAN000635,CUST000635,personal,35435,2019-04-28,active
LOAN000636,CUST000637,housing,408541,2016-07-11,active
LOAN000637,CUST000638,housing,257233,2017-09-16,active
LOAN000638,CUST000639,housing,230114,2016-11-04,active
LOAN000639,CUST000640,housing,365885,2017-01-29,active
LOAN000640,CUST000640,personal,31921,2022-10-02,active
LOAN000641,CUST000641,housing,376911,2017-03-19,active
LOAN000642,CUST000642,housing,346679,2018-11-20,active
LOAN000643,CUST000643,housing,126618,2020-01-04,active
LOAN000644,CUST000644,housing,296682,2020-07-26,active
LOAN000645,CUST000645,housing,113922,2017-12-04,active
LOAN000646,CUST000646,housing,192127,2018-03-16,active
LOAN000647,CUST000647,housing,364893,2016-12-24,active
LOAN000648,CUST000647,personal,15531,2022-04-08,active
LOAN000649,CUST000648,housing,326690,2018-11-21,active
LOAN000650,CUST000649,housing,375353,2016-10-28,active
LOAN000651,CUST000650,housing,440811,2018-09-01,active
LOAN000652,CUST000650,personal,5207,2018-03-07,active
LOAN000653,CUST000651,housing,135973,2016-01-18,active
LOAN000654,CUST000652,housing,412444,2017-03-04,active
LOAN000655,CUST000653,housing,249981,2016-06-08,active
LOAN000656,CUST000654,housing,251710,2018-01-03,active
LOAN000657,CUST000655,housing,207869,2019-01-09,active
LOAN000658,CUST000656,housing,328416,2020-06-04,active
LOAN000659,CUST000658,housing,485976,2017-04-20,active
LOAN000660,CUST000658,personal,27398,2017-08-23,active
LOAN000661,CUST000659,housing,291791,2017-05-14,active
LOAN000662,CUST000660,housing,454956,2016-07-04,active
LOAN000663,CUST000661,housing,215640,2018-11-12,active
LOAN000664,CUST000662,housing,432087,2020-08-24,active
LOAN000665,CUST000663,housing,320588,2020-11-25,active
LOAN000666,CUST000664,housing,200577,2016-01-24,active
LOAN000667,CUST000665,housing,371059,2017-12-14,active
LOAN000668,CUST000666,housing,58322,2017-11-23,active
LOAN000669,CUST000667,housing,354289,2016-09-23,active
LOAN000670,CUST000668,housing,188168,2017-09-28,active
LOAN000671,CUST000669,housing,325951,2017-04-03,active
LOAN000672,CUST000670,housing,91533,2020-07-01,active
LOAN000673,CUST000671,housing,358682,2017-07-15,active
LOAN000674,CUST000672,housing,437750,2019-12-23,active
LOAN000675,CUST000673,housing,441182,2020-01-18,active
LOAN000676,CUST000674,housing,87785,2016-08-17,active
LOAN000677,CUST000675,housing,93135,2018-03-03,active
LOAN000678,CUST000676,housing,434286,2017-04-09,active
LOAN000679,CUST000677,housing,76329,2018-06-13,active
LOAN000680,CUST000677,personal,21968,2018-05-07,active
LOAN000681,CUST000678,housing,92530,2016-01-29,active
LOAN000682,CUST000679,housing,242160,2019-03-28,active
LOAN000683,CUST000680,housing,344096,2019-05-27,active
LOAN000684,CUST000681,housing,100340,2020-10-05,active
LOAN000685,CUST000682,housing,358177,2017-05-03,active
LOAN000686,CUST000683,housing,292911,2018-10-04,active
LOAN000687,CUST000683,personal,49463,2019-04-18,active
LOAN000688,CUST000684,housing,207062,2018-04-20,active
LOAN000689,CUST000685,housing,201192,2020-05-11,active
LOAN000690,CUST000686,housing,496894,2016-01-19,active
LOAN000691,CUST000687,housing,439721,2018-06-13,active
LOAN000692,CUST000688,housing,206946,2020-07-08,active
LOAN000693,CUST000688,personal,32641,2020-06-14,active
LOAN000694,CUST000689,housing,480901,2016-11-27,active
LOAN000695,CUST000690,housing,132853,2019-11-24,active
LOAN000696,CUST000691,housing,293126,2019-05-06,active
LOAN000697,CUST000692,housing,483241,2019-12-22,active
LOAN000698,CUST000693,housing,481886,2017-03-07,active
LOAN000699,CUST000694,housing,155052,2016-12-15,active
LOAN000700,CUST000695,housing,293282,2016-07-12,active
LOAN000701,CUST000695,personal,6088,2020-11-13,active
LOAN000702,CUST000696,housing,221022,2020-11-12,active
LOAN000703,CUST000697,housing,54844,2017-08-12,active
LOAN000704,CUST000698,housing,229745,2018-01-23,active
LOAN000705,CUST000699,housing,154056,2016-10-05,active
LOAN000706,CUST000700,housing,426066,2018-09-29,active
LOAN000707,CUST000701,housing,139619,2018-04-22,active
LOAN000708,CUST000701,personal,47667,2019-03-14,active
LOAN000709,CUST000702,housing,470473,2017-12-19,active
LOAN000710,CUST000704,housing,259712,2020-10-09,active
LOAN000711,CUST000705,housing,225839,2017-07-26,active
LOAN000712,CUST000707,housing,410102,2020-11-29,active
LOAN000713,CUST000708,housing,243507,2016-01-04,active
LOAN000714,CUST000708,personal,38318,2021-04-23,active
LOAN000715,CUST000709,housing,206076,2017-10-19,active
LOAN000716,CUST000710,housing,77078,2019-10-03,active
LOAN000717,CUST000711,housing,397229,2020-04-25,active
LOAN000718,CUST000711,personal,10913,2017-08-02,active
LOAN000719,CUST000712,housing,364527,2019-10-16,active
LOAN000720,CUST000713,housing,188405,2016-06-23,active
LOAN000721,CUST000714,housing,198279,2016-03-31,active
LOAN000722,CUST000715,housing,233234,2018-08-20,active
LOAN000723,CUST000716,housing,213725,2019-10-20,active
LOAN000724,CUST000717,housing,244642,2020-05-31,active
LOAN000725,CUST000718,housing,277167,2017-06-29,active
LOAN000726,CUST000719,housing,157174,2018-07-16,active
LOAN000727,CUST000720,housing,458220,2018-05-18,active
LOAN000728,CUST000721,housing,274003,2020-08-20,active
LOAN000729,CUST000722,housing,166923,2016-01-18,active
LOAN000730,CUST000723,housing,157127,2017-01-17,active
LOAN000731,CUST000724,housing,58278,2020-09-29,active
LOAN000732,CUST000725,housing,235879,2016-02-06,active
LOAN000733,CUST000726,housing,307007,2016-04-16,active
LOAN000734,CUST000727,housing,276658,2017-05-21,active
LOAN000735,CUST000728,housing,316080,2020-10-21,active
LOAN000736,CUST000729,housing,57846,2019-03-24,active
LOAN000737,CUST000730,housing,380584,2019-10-14,active
LOAN000738,CUST000731,housing,473832,2017-10-20,active
LOAN000739,CUST000732,housing,461223,2016-07-07,active
LOAN000740,CUST000733,housing,332004,2019-05-25,active
LOAN000741,CUST000734,housing,251887,2020-04-04,active
LOAN000742,CUST000735,housing,488179,2017-07-06,active
LOAN000743,CUST000736,housing,391500,2018-08-17,active
LOAN000744,CUST000736,personal,38868,2017-05-07,active
LOAN000745,CUST000737,housing,211134,2020-03-31,active
LOAN000746,CUST000739,housing,190590,2020-01-31,active
LOAN000747,CUST000740,housing,286545,2016-02-01,active
LOAN000748,CUST000741,housing,343762,2019-09-14,active
LOAN000749,CUST000742,housing,254655,2020-11-15,active
LOAN000750,CUST000743,housing,422973,2016-06-19,active
LOAN000751,CUST000744,housing,401303,2019-10-01,active
LOAN000752,CUST000745,housing,331783,2019-07-06,active
LOAN000753,CUST000746,housing,123924,2017-05-02,active
LOAN000754,CUST000748,housing,415021,2020-09-22,active
LOAN000755,CUST000749,housing,115155,2017-08-20,active
LOAN000756,CUST000750,housing,195617,2018-12-22,active
LOAN000757,CUST000751,housing,57513,2016-06-24,active
LOAN000758,CUST000752,housing,138271,2020-08-31,active
LOAN000759,CUST000753,housing,463264,2020-08-11,active
LOAN000760,CUST000755,housing,151173,2018-02-11,active
LOAN000761,CUST000755,personal,29859,2017-09-18,active
LOAN000762,CUST000756,housing,415193,2017-03-02,active
LOAN000763,CUST000757,housing,394522,2018-12-19,active
LOAN000764,CUST000758,housing,89486,2018-04-21,active
LOAN000765,CUST000759,housing,195754,2019-07-09,active
LOAN000766,CUST000759,personal,40992,2021-06-18,active
LOAN000767,CUST000760,housing,304134,2020-10-23,active
LOAN000768,CUST000762,housing,349506,2016-06-29,active
LOAN000769,CUST000763,housing,321399,2019-07-03,active
LOAN000770,CUST000765,housing,83847,2019-04-18,active
LOAN000771,CUST000765,personal,31540,2020-11-07,active
LOAN000772,CUST000766,housing,261673,2019-05-03,active
LOAN000773,CUST000767,housing,58876,2017-07-22,active
LOAN000774,CUST000769,housing,260393,2018-07-25,active
LOAN000775,CUST000770,housing,268338,2020-02-28,active
LOAN000776,CUST000771,housing,100952,2016-06-04,active
LOAN000777,CUST000772,housing,209827,2018-12-16,active
LOAN000778,CUST000773,housing,65303,2019-11-02,active
LOAN000779,CUST000774,housing,402251,2018-09-26,active
LOAN000780,CUST000775,housing,490498,2016-01-20,active
LOAN000781,CUST000776,housing,196202,2016-05-06,active
LOAN000782,CUST000777,housing,415996,2016-10-13,active
LOAN000783,CUST000778,housing,230596,2018-12-08,active
LOAN000784,CUST000779,housing,194280,2017-08-21,active
LOAN000785,CUST000780,housing,111656,2016-02-14,active
LOAN000786,CUST000782,housing,359098,2020-01-21,active
LOAN000787,CUST000783,housing,269021,2020-09-30,active
LOAN000788,CUST000784,housing,90910,2016-04-01,active
LOAN000789,CUST000785,housing,243397,2019-04-12,active
LOAN000790,CUST000786,housing,192362,2017-03-06,active
LOAN000791,CUST000787,housing,346822,2018-12-26,active
LOAN000792,CUST000787,personal,47360,2019-03-28,active
LOAN000793,CUST000789,housing,260663,2020-09-16,active
LOAN000794,CUST000790,housing,295892,2019-12-21,active
LOAN000795,CUST000791,housing,476310,2019-06-22,active
LOAN000796,CUST000792,housing,464963,2018-10-24,active
LOAN000797,CUST000793,housing,119637,2020-08-24,active
LOAN000798,CUST000794,housing,488810,2018-05-20,active
LOAN000799,CUST000795,housing,244574,2018-01-13,active
LOAN000800,CUST000796,housing,67860,2020-10-29,active
LOAN000801,CUST000797,housing,487091,2016-04-17,active
LOAN000802,CUST000798,housing,374049,2018-06-24,active
LOAN000803,CUST000799,housing,316976,2016-08-22,active
LOAN000804,CUST000799,personal,5501,2019-06-15,active
LOAN000805,CUST000800,housing,69220,2020-06-29,active
LOAN000806,CUST000802,housing,268365,2020-05-28,active
LOAN000807,CUST000803,housing,382210,2018-08-17,active
LOAN000808,CUST000804,housing,302076,2018-01-28,active
LOAN000809,CUST000806,housing,305615,2020-05-29,active
LOAN000810,CUST000807,housing,398973,2017-02-21,active
LOAN000811,CUST000808,housing,313195,2016-06-21,active
LOAN000812,CUST000809,housing,453894,2019-04-12,active
LOAN000813,CUST000811,housing,149596,2019-06-02,active
LOAN000814,CUST000812,housing,349409,2019-11-01,active
LOAN000815,CUST000813,housing,200139,2017-06-13,active
LOAN000816,CUST000814,housing,141392,2020-02-19,active
LOAN000817,CUST000816,housing,182401,2018-06-06,active
LOAN000818,CUST000817,housing,247106,2016-06-08,active
LOAN000819,CUST000818,housing,308934,2020-03-03,active
